_id,timestamp,device_id,data
45,1744826464599,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""timestamp\"":\""2025-04-16 13:01:04\"",\""data\"":{\""event_type\"":\""random_survey_scheduled\"",\""error\"":\""\"",\""identifier\"":\""6B49D47C-8FFC-45C4-BD84-D376237968FD\"",\""title\"":\""Your next Survey is ready(R)\"",\""neighborhood\"":\""\"",\""notification_type\"":\""RANDOM_SURVEY\"",\""action\"":\""None\"",\""body\"":\""  \"",\""url\"":\""https:\\/\\/wustl.az1.qualtrics.com\\/jfe\\/form\\/SV_0HyB20WVoAztGTk\""},\""device_id\"":\""3306e231-93de-42d0-8c90-36f941198f0e\"",\""event_category\"":\""random_notification\""}"",""timestamp"":1744826464599}"
46,1744826465496,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWAREEventLogger\"",\""notification\"":\""UIApplicationDidFinishLaunchingNotification\""}"",""timestamp"":1744826465496}"
47,1744826465670,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARECore\"",\""event\"":\""didChangeAuthorizationStatus\"",\""status\"":3}"",""timestamp"":1744826465670}"
48,1744826465679,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARECore\"",\""event\"":\""base-location-sensor is started\""}"",""timestamp"":1744826465679}"
49,1744826465687,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""Locations\"",\""event\"":\""saveAuthorizationStatus\"",\""status\"":3}"",""timestamp"":1744826465687}"
50,1744826465763,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""event\"":\""applicationDidBecomeActive:\"",\""class\"":\""AppDelegate\""}"",""timestamp"":1744826465763}"
51,1744826465769,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWAREEventLogger\"",\""notification\"":\""UIApplicationDidBecomeActiveNotification\""}"",""timestamp"":1744826465769}"
52,1744826470361,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""state\"":\""pass\"",\""reason\"":\""kCLAuthorizationStatusAuthorizedAlways\"",\""class\"":\""AWARECore\"",\""event\"":\""compliance check\""}"",""timestamp"":1744826470361}"
53,1744826470369,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""state\"":\""pass\"",\""reason\"":\""UIBackgroundRefreshStatusAvailable\"",\""class\"":\""AWARECore\"",\""event\"":\""compliance check\""}"",""timestamp"":1744826470369}"
54,1744826470371,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""free\"":627.85040283203125,\""used\"":266.08251953125,\""percentage\"":70.234619140625,\""class\"":\""AWARECore\"",\""event\"":\""compliance check\"",\""total\"":893.93292236328125}"",""timestamp"":1744826470371}"
